the_geom,MeterNo,MeterType,LONG,LAT,Status,Borough,X,Y
POINT (-73.9646947402032 40.77231604292608),1183036,Strada,-73.9646947402,40.7723160429,Active,Manhattan,994028.852478,220654.323833
POINT (-73.96870541499945 40.76714027178468),1183003,Strada,-73.968705415,40.7671402718,Active,Manhattan,992918.649317,218768.196043
POINT (-73.96790573962403 40.768241073360805),1183004,Strada,-73.9679057396,40.7682410734,Active,Manhattan,993140.013704,219169.334677
POINT (-73.96729599565442 40.76908241528252),1183010,Strada,-73.9672959957,40.7690824153,Active,Manhattan,993308.796503,219475.925927
POINT (-73.96701796734396 40.76946301667657),1183011,Strada,-73.9670179673,40.7694630167,Active,Manhattan,993385.756323,219614.620532
POINT (-73.96649046424812 40.76974460408107),1183013,Strada,-73.9664904642,40.7697446041,Active,Manhattan,993531.831162,219717.267636
POINT (-73.96606237282141 40.7703803116174),1183014,Strada,-73.9660623728,40.7703803116,Active,Manhattan,993650.318786,219948.922685
POINT (-73.96618247632922 40.770607149500336),1183015,Strada,-73.9661824763,40.7706071495,Active,Manhattan,993617.01964,220031.554409
POINT (-73.96571410721998 40.77105716096654),1183017,Strada,-73.9657141072,40.771057161,Active,Manhattan,993746.687688,220195.559002
POINT (-73.96623101261974 40.77127247626213),1183020,Strada,-73.9662310126,40.7712724763,Active,Manhattan,993603.482265,220273.949922
POINT (-73.96625454439426 40.77081033858246),1183022,Strada,-73.9662545444,40.7708103386,Active,Manhattan,993597.029194,220105.575258
POINT (-73.99967683890132 40.71826316671375),1243113,Strada,-73.9996768389,40.7182631667,Active,Manhattan,984339.58183,200959.16178
POINT (-73.97494869470025 40.7420114517868),1263001,Strada,-73.9749486947,40.7420114518,Active,Manhattan,991191.869306,209612.395457
POINT (-73.97463710970001 40.742441411704306),1263002,Strada,-73.9746371097,40.7424414117,Active,Manhattan,991278.16605,209769.068372
POINT (-73.97291026629904 40.74480539010491),1263004,Strada,-73.9729102663,40.7448053901,Active,Manhattan,991756.415421,210630.484301
POINT (-73.97253581077445 40.74532165463511),1263005,Strada,-73.9725358108,40.7453216546,Active,Manhattan,991860.116001,210818.608268
POINT (-73.97202285332304 40.74602406047633),1263006,Strada,-73.9720228533,40.7460240605,Active,Manhattan,992002.170835,211074.562153
POINT (-73.97108843619074 40.747305917659375),1263007,Strada,-73.9710884362,40.7473059177,Inactive,Manhattan,992260.933769,211541.667846
POINT (-73.9660715320978 40.754189832801295),1263009,Strada,-73.9660715321,40.7541898328,Active,Manhattan,993650.06649,214050.19859
POINT (-73.96558729281954 40.75484977676064),1263010,Strada,-73.9655872928,40.7548497768,Active,Manhattan,993784.133151,214290.689907
POINT (-73.96521580189915 40.7553658528735),1263011,Strada,-73.9652158019,40.7553658529,Active,Manhattan,993886.981042,214478.753835
POINT (-73.96417797065294 40.756786974248946),1263013,Strada,-73.9641779707,40.7567869742,Active,Manhattan,994174.301006,214996.630424
POINT (-73.96174081272981 40.75973167213654),1263014,Strada,-73.9617408127,40.7597316721,Active,Manhattan,994849.033908,216069.765417
POINT (-73.96124937118844 40.760406361438456),1263015,Strada,-73.9612493712,40.7604063614,Active,Manhattan,994985.070381,216315.636644
POINT (-73.96066138405047 40.761214775706485),1263016,Strada,-73.9606613841,40.7612147757,Active,Manhattan,995147.82793,216610.241042
POINT (-73.96018422422944 40.76187457355801),1263017,Strada,-73.9601842242,40.7618745736,Active,Manhattan,995279.904437,216850.686755
POINT (-73.95983263444035 40.76235488415532),1263018,Strada,-73.9598326344,40.7623548842,Active,Manhattan,995377.222812,217025.724135
POINT (-73.95928906014144 40.76309905929256),1263019,Strada,-73.9592890601,40.7630990593,Active,Manhattan,995527.678548,217296.921099
POINT (-73.95894890646237 40.76356599325968),1263020,Strada,-73.9589489065,40.7635659933,Active,Manhattan,995621.827638,217467.084472
POINT (-73.9575853609424 40.76516828782486),1263021,Strada,-73.9575853609,40.7651682878,Active,Manhattan,995999.269468,218051.033108
POINT (-73.9575851187404 40.76543887930124),1263022,Strada,-73.9575851187,40.7654388793,Active,Manhattan,995999.288825,218149.61854
POINT (-73.95707004133585 40.766142992515384),1263023,Strada,-73.9570700413,40.7661429925,Active,Manhattan,996141.843986,218406.219733
POINT (-73.95663093963414 40.76673261400362),1263024,Strada,-73.9566309396,40.766732614,Active,Manhattan,996263.371302,218621.098241
POINT (-73.95617232182607 40.76736882381691),1263025,Strada,-73.9561723218,40.7673688238,Active,Manhattan,996390.293949,218852.953748
POINT (-73.95645035093078 40.767381801945376),1263026,Strada,-73.9564503509,40.7673818019,Active,Manhattan,996313.277371,218857.643699
POINT (-73.9569039059681 40.76675907688094),1263027,Strada,-73.956903906,40.7667590769,Active,Manhattan,996187.754,218630.702224
POINT (-73.95731124238483 40.76620272341507),1263028,Strada,-73.9573112424,40.7662027234,Active,Manhattan,996075.019317,218427.949021
POINT (-73.95783187349777 40.765483853702264),1263029,Strada,-73.9578318735,40.7654838537,Active,Manhattan,995930.927742,218165.971198
POINT (-73.95821074672382 40.7649713059657),1263030,Strada,-73.9582107467,40.764971306,Retired,Manhattan,995826.065747,217979.182858
POINT (-73.95917492239164 40.763649008215566),1263032,Strada,-73.9591749224,40.7636490082,Active,Manhattan,995559.203419,217497.300291
POINT (-73.95961239402105 40.763042145055664),1263033,Strada,-73.959612394,40.7630421451,Active,Manhattan,995438.118688,217276.143909
POINT (-73.96003113196502 40.76247530831118),1263034,Strada,-73.960031132,40.7624753083,Active,Manhattan,995322.21472,217069.573456
POINT (-73.96048556793909 40.761851937770686),1263035,Strada,-73.9604855679,40.7618519378,Active,Manhattan,995196.428883,216842.401995
POINT (-73.96094620670532 40.761219113088636),1263036,Strada,-73.9609462067,40.7612191131,Retired,Manhattan,995068.923888,216611.785986
POINT (-73.96136432115094 40.76064453400681),1263037,Strada,-73.9613643212,40.760644534,Active,Manhattan,994953.187571,216402.396641
POINT (-73.95568974680931 40.76802544776185),1263038,Strada,-73.9556897468,40.7680254478,Active,Manhattan,996523.846503,219092.250842
POINT (-73.95512855756701 40.76879564747215),1263039,Strada,-73.9551285576,40.7687956475,Active,Manhattan,996679.150983,219372.939257
POINT (-73.95472445859099 40.769351867320744),1263040,Strada,-73.9547244586,40.7693518673,Active,Manhattan,996790.979499,219575.6462
POINT (-73.95410962512842 40.77019263039586),1263041,Strada,-73.9541096251,40.7701926304,Active,Manhattan,996961.123188,219882.05274
POINT (-73.95375912320856 40.77067206145072),1263042,Strada,-73.9537591232,40.7706720615,Active,Manhattan,997058.116104,220056.776472
POINT (-73.95318614315015 40.771463637235115),1263043,Strada,-73.9531861432,40.7714636372,Active,Manhattan,997216.669921,220345.258178
POINT (-73.95281246154127 40.77196980355074),1263044,Strada,-73.9528124615,40.7719698036,Active,Manhattan,997320.074242,220529.726969
POINT (-73.9525242027984 40.77276050789807),1263045,Strada,-73.9525242028,40.7727605079,Active,Manhattan,997399.760434,220817.850081
POINT (-73.95319775449201 40.77183805858996),1263046,Strada,-73.9531977545,40.7718380586,Active,Manhattan,997213.380885,220481.670635
POINT (-73.95353266126543 40.77138201900962),1263047,Strada,-73.9535326613,40.771382019,Retired,Manhattan,997120.705874,220315.470836
POINT (-73.95410845126564 40.770593212561884),1263048,Strada,-73.9541084513,40.7705932126,Active,Manhattan,996961.371875,220027.998314
POINT (-73.95444104718547 40.770136167980894),1263049,Strada,-73.9544410472,40.770136168,Active,Manhattan,996869.333673,219861.433686
POINT (-73.95497216959261 40.76940959661961),1263050,Strada,-73.9549721696,40.7694095966,Active,Manhattan,996722.354636,219596.643534
POINT (-73.95542669426005 40.768789864897286),1263051,Strada,-73.9554266943,40.7687898649,Active,Manhattan,996596.569783,219370.790311
POINT (-73.95591214108329 40.76812291714886),1263052,Strada,-73.9559121411,40.7681229171,Active,Manhattan,996462.225892,219127.731086
POINT (-73.9531806486793 40.79093272530774),1348107,Strada,-73.9531806487,40.7909327253,Active,Manhattan,997214.400568,227438.506787
POINT (-73.97536062939739 40.75444043029645),1433326,Strada,-73.9753606294,40.7544404303,Active,Manhattan,991076.445981,214140.639026
POINT (-73.97487747168046 40.75423647041548),1433328,Strada,-73.9748774717,40.7542364704,Retired,Manhattan,991210.328259,214066.367849
POINT (-73.97446549573228 40.754062557960935),1433329,Strada,-73.9744654957,40.754062558,Retired,Manhattan,991324.486823,214003.038907
POINT (-73.99216626162425 40.71531214964198),1023194,Strada,-73.9921662616,40.7153121496,Active,Manhattan,986421.646563,199884.113077
POINT (-73.97237344425457 40.786047599563),1033116,Strada,-73.9723734443,40.7860475996,Active,Manhattan,991900.426944,225656.429642
POINT (-73.97277977870613 40.78549183125976),1033117,Strada,-73.9727797787,40.7854918313,Active,Manhattan,991787.966539,225453.90905
POINT (-73.97149938312211 40.787576648262366),1033121,Strada,-73.9714993831,40.7875766483,Active,Manhattan,992142.293259,226213.591914
POINT (-73.98261850889263 40.77481187816289),1083022,Strada,-73.9826185089,40.7748118782,Active,Manhattan,989064.145872,221562.147148
POINT (-73.98277870312945 40.77651666616013),1083025,Strada,-73.9827787031,40.7765166662,Active,Manhattan,989019.654819,222183.249909
POINT (-73.98171090755918 40.78114684495241),1083059,Strada,-73.9817109076,40.781146845,Active,Manhattan,989315.042023,223870.240301
POINT (-74.00917586990916 40.71710683572331),1113028,Strada,-74.0091758699,40.7171068357,Active,Manhattan,981706.360062,200538.008094
POINT (-74.00231903218359 40.70909859553713),1113065,Strada,-74.0023190322,40.7090985955,Active,Manhattan,983607.064594,197620.238339
POINT (-74.00315977490285 40.70841971175641),1113066,Strada,-74.0031597749,40.7084197118,Active,Manhattan,983373.965651,197372.907797
POINT (-74.00601463169912 40.707133490623235),1113069,Strada,-74.0060146317,40.7071334906,Active,Manhattan,982582.436394,196904.340165
POINT (-74.00921729581961 40.70445180967148),1113072,Strada,-74.0092172958,40.7044518097,Active,Manhattan,981694.391254,195927.400518
POINT (-73.99390467066361 40.730229744762504),1143036,Strada,-73.9939046707,40.7302297448,Active,Manhattan,985939.351596,205319.014609
POINT (-73.99718580983715 40.73254677606065),1143003,Strada,-73.9971858098,40.7325467761,Inactive,Manhattan,985029.940029,206163.135296
POINT (-73.9956041221293 40.731874574598756),1143038,Strada,-73.9956041221,40.7318745746,Active,Manhattan,985468.309887,205918.249302
POINT (-73.91713102791725 40.869211252320234),1233001,Strada,-73.9171310279,40.8692112523,Active,Manhattan,1007169.65198,255965.630179
POINT (-73.99577899299824 40.71694115460115),1243115,Strada,-73.995778993,40.7169411546,Inactive,Manhattan,985420.1069,200477.540368
POINT (-73.99665931435446 40.71774993968419),1243116,Strada,-73.9966593144,40.7177499397,Active,Manhattan,985176.061456,200772.194962
POINT (-73.9987123029136 40.71286021190307),1243117,Strada,-73.9987123029,40.7128602119,Active,Manhattan,984606.984838,198990.703118
POINT (-73.99688720271425 40.714648151367534),1243118,Strada,-73.9968872027,40.7146481514,Active,Manhattan,985112.929365,199642.116514
POINT (-73.99207690183852 40.72601883396378),1243119,Strada,-73.9920769018,40.726018834,Active,Manhattan,986446.065806,203784.889396
POINT (-73.99735541983279 40.71678197611203),1243121,Strada,-73.9973554198,40.7167819761,Active,Manhattan,984983.10679,200419.529657
POINT (-74.00160809247605 40.71909130804706),1243122,Strada,-74.0016080925,40.719091308,Active,Manhattan,983804.234475,201260.882961
POINT (-73.96082495130267 40.77795051376462),1273002,Strada,-73.9608249513,40.7779505138,Active,Manhattan,995099.788656,222707.606144
POINT (-73.96046168928181 40.77844972002651),1273003,Strada,-73.9604616893,40.77844972,Active,Manhattan,995200.314373,222889.529008
POINT (-73.9594643861308 40.7798108850988),1273004,Strada,-73.9594643861,40.7798108851,Active,Manhattan,995476.292496,223385.57362
POINT (-73.95899839543733 40.78045002356471),1273005,Strada,-73.9589983954,40.7804500236,Active,Manhattan,995605.239089,223618.493429
POINT (-73.95916410939489 40.78052780563462),1273006,Strada,-73.9591641094,40.7805278056,Active,Manhattan,995559.332028,223646.81063
POINT (-73.95950392838043 40.78031876505107),1273007,Strada,-73.9595039284,40.7803187651,Active,Manhattan,995465.255773,223570.606386
POINT (-73.95963354029253 40.780246468695495),1273008,Strada,-73.9596335403,40.7802464687,Active,Manhattan,995429.372314,223544.249812
POINT (-73.95961259877028 40.779913458400394),1273009,Strada,-73.9596125988,40.7799134584,Active,Manhattan,995435.227946,223422.925579
POINT (-73.96006293563 40.7792960744135),1273010,Strada,-73.9600629356,40.7792960744,Active,Manhattan,995310.610413,223197.934559
POINT (-73.96043802675517 40.778942078613746),1273011,Strada,-73.9604380268,40.7789420786,Active,Manhattan,995206.786801,223068.914804
POINT (-73.96058991130033 40.778574262890174),1273012,Strada,-73.9605899113,40.7785742629,Active,Manhattan,995164.782292,222934.888169
POINT (-73.96087134092495 40.778296223359874),1273013,Strada,-73.9608713409,40.7782962234,Active,Manhattan,995086.884482,222833.554054
POINT (-73.96099330030519 40.77802250750302),1273014,Strada,-73.9609933003,40.7780225075,Active,Manhattan,995053.15161,222733.815081
POINT (-73.95762183232907 40.78233797616152),1273016,Strada,-73.9576218323,40.7823379762,Active,Manhattan,995986.14023,224306.519941
POINT (-73.9570768623896 40.78308489551684),1273017,Strada,-73.9570768624,40.7830848955,Active,Manhattan,996136.929954,224578.721496
POINT (-73.95663038104227 40.78369060835211),1273018,Strada,-73.956630381,40.7836906084,Active,Manhattan,996260.467109,224799.464165
POINT (-73.95625578847775 40.783998615701464),1273019,Strada,-73.9562557885,40.7839986157,Active,Manhattan,996364.148004,224911.733297
POINT (-73.9560812057501 40.78445177350622),1273020,Strada,-73.9560812058,40.7844517735,Active,Manhattan,996412.412671,225076.858295
POINT (-73.95562546093385 40.78506758422371),1273021,Strada,-73.9556254609,40.7850675842,Active,Manhattan,996538.508219,225301.282715
POINT (-73.95509969008039 40.78579332333416),1273022,Strada,-73.9550996901,40.7857933233,Active,Manhattan,996683.972823,225565.768406
POINT (-73.95475050613156 40.78627493692371),1273023,Strada,-73.9547505061,40.7862749369,Active,Manhattan,996780.579586,225741.286428
POINT (-73.95458740783694 40.787500762788916),1273024,Strada,-73.9545874078,40.7875007628,Active,Manhattan,996825.513551,226187.920049
POINT (-73.9552575398277 40.78778095284487),1273025,Strada,-73.9552575398,40.7877809528,Active,Manhattan,996639.890563,226289.907378
POINT (-73.95451185575781 40.78690301548818),1273026,Strada,-73.9545118558,40.7869030155,Active,Manhattan,996846.548286,225970.151128
POINT (-73.95490903236418 40.78635781725261),1273027,Strada,-73.9549090324,40.7863578173,Active,Manhattan,996736.664647,225771.459924
POINT (-73.95539877699373 40.78568531087744),1273028,Strada,-73.955398777,40.7856853109,Active,Manhattan,996601.168527,225526.373472
POINT (-73.95585171593875 40.78506540005499),1273029,Strada,-73.9558517159,40.7850654001,Active,Manhattan,996475.852505,225300.455289
POINT (-73.95634085451725 40.78439378711743),1273030,Strada,-73.9563408545,40.7843937871,Active,Manhattan,996340.518786,225055.695936
POINT (-73.95670655683313 40.78408886398989),1273031,Strada,-73.9567065568,40.784088864,Active,Manhattan,996239.299828,224944.551801
POINT (-73.95678163832129 40.78379072260563),1273032,Strada,-73.9567816383,40.7837907226,Active,Manhattan,996218.561025,224835.918488
POINT (-73.95723710991875 40.783167935417254),1273033,Strada,-73.9572371099,40.7831679354,Active,Manhattan,996092.536998,224608.954047
POINT (-73.9576556463101 40.78259745195661),1273034,Strada,-73.9576556463,40.782597452,Active,Manhattan,995976.730143,224401.051248
POINT (-73.95814824321795 40.78191849869064),1273035,Strada,-73.9581482432,40.7819184987,Active,Manhattan,995840.429891,224153.619984
POINT (-73.95865660346753 40.781224871628005),1273036,Strada,-73.9586566035,40.7812248716,Active,Manhattan,995699.763834,223900.84129
POINT (-73.9537900746624 40.78758867694596),1273037,Strada,-73.9537900747,40.7875886769,Active,Manhattan,997046.291653,226220.065654
POINT (-73.9534311799881 40.78807921098519),1273039,Strada,-73.95343118,40.788079211,Active,Manhattan,997145.580496,226398.836622
